ptid,polyid,acres,perim_m,lat,lon,date,outdate,parentid,parentac,name,tundra,maritime,boreal,BERING_TAI,ALEUTIAN_M,ALASKA_RAN,ARCTIC_TUN,COASTAL_RA,PACIFIC_MO,INTERMONTA,COAST_MOUN,BERING_TUN,FID_1,acres_1
17256,10070,219014.719,321596,66.627844,-147.32868,6/27/1990,9/15/1990,684,287704,32018,0,0,886256100,0,0,0,0,0,0,886256100,0,0,10070,219014.719
17881,10107,94.585,3774,66.761989,-146.449188,6/27/1990,9/15/1990,684,287704,32018,0,0,381600,0,0,0,0,0,0,381600,0,0,10107,94.585
17926,10122,184.278,4717,66.767762,-146.413542,6/27/1990,9/15/1990,684,287704,32018,0,0,747000,0,0,0,0,0,0,747000,0,0,10122,184.278
17786,10136,17211.154,45746,66.7331,-146.36612,6/27/1990,9/15/1990,684,287704,32018,0,0,69640200,0,0,0,0,0,0,69640200,0,0,10136,17211.154
17804,10141,6789.695,32061,66.734384,-146.249609,6/27/1990,9/15/1990,684,287704,32018,0,0,27481500,0,0,0,0,0,0,27481500,0,0,10141,6789.695
18020,10146,18.754,1273,66.780611,-146.136995,6/27/1990,9/15/1990,684,287704,32018,0,0,73800,0,0,0,0,0,0,73800,0,0,10146,18.754
18042,10151,0.472,296,66.79443,-146.278556,6/27/1990,9/15/1990,684,287704,32018,0,0,2700,0,0,0,0,0,0,2700,0,0,10151,0.472
17998,10158,3010.061,21429,66.781494,-146.307763,6/27/1990,9/15/1990,684,287704,32018,0,0,12191400,0,0,0,0,0,0,12191400,0,0,10158,3010.061
18032,10163,2994.243,24841,66.785782,-146.193824,6/27/1990,9/15/1990,684,287704,32018,0,0,12124800,0,0,0,0,0,0,12124800,0,0,10163,2994.243
18082,10164,11.88,966,66.806359,-146.15507,6/27/1990,9/15/1990,684,287704,32018,0,0,49500,0,0,0,0,0,0,49500,0,0,10164,11.88
12458,7822,104.672,3560,65.730735,-149.771379,7/3/1990,9/21/1990,1285,27096.3,32033,0,0,421200,0,0,0,0,0,0,421200,0,0,7822,104.672
12495,7823,74.824,2261,65.734782,-149.76724,7/3/1990,9/21/1990,1285,27096.3,32033,0,0,305100,0,0,0,0,0,0,305100,0,0,7823,74.824
12742,7939,1.381,380,65.766001,-149.56119,7/3/1990,9/21/1990,1285,27096.3,32033,0,0,5400,0,0,0,0,0,0,5400,0,0,7939,1.381
12701,7955,1297.989,13717,65.762359,-149.614253,7/3/1990,9/21/1990,1285,27096.3,32033,0,0,5256000,0,0,0,0,0,0,5256000,0,0,7955,1297.989
12807,7978,65.405,3383,65.775929,-149.540463,7/3/1990,9/21/1990,1285,27096.3,32033,0,0,262800,0,0,0,0,0,0,262800,0,0,7978,65.405
12860,7998,3.159,671,65.780604,-149.520613,7/3/1990,9/21/1990,1285,27096.3,32033,0,0,10800,0,0,0,0,0,0,10800,0,0,7998,3.159
12504,8055,25548.914,63366,65.73238,-149.600436,7/3/1990,9/21/1990,1285,27096.3,32033,0,0,103386600,0,0,0,0,0,0,103386600,0,0,8055,25548.914
16624,11382,48.638,2010,66.33706,-144.649233,7/17/1990,9/18/1990,1428,48868,32034,0,0,196200,0,0,0,0,0,0,196200,0,0,11382,48.638
16659,11392,182.994,5678,66.341073,-144.59426,7/17/1990,9/18/1990,1428,48868,32034,0,0,738900,0,0,0,0,0,0,738900,0,0,11392,182.994
16761,11411,579.857,9970,66.359479,-144.301368,7/17/1990,9/18/1990,1428,48868,32034,0,0,2341800,0,0,0,0,0,0,2341800,0,0,11411,579.857
16803,11496,48056.541,101060,66.389944,-144.610458,7/17/1990,9/18/1990,1428,48868,32034,0,0,194489100,0,0,0,0,0,0,194489100,0,0,11496,48056.541
13439,8263,55.202,2189,65.934047,-154.520939,7/2/1990,9/11/1990,1071,1409.5,32035,0,0,224100,0,0,0,0,0,0,224100,0,0,8263,55.202
13484,8301,160.493,4131,65.940696,-154.469307,7/2/1990,9/11/1990,1071,1409.5,32035,0,0,648000,0,0,0,0,0,0,648000,0,0,8301,160.493
13514,8311,441.73,5987,65.946195,-154.534741,7/2/1990,9/11/1990,1071,1409.5,32035,0,0,1787400,0,0,0,0,0,0,1787400,0,0,8311,441.73
13553,8330,752.094,12383,65.955731,-154.512161,7/2/1990,9/11/1990,1071,1409.5,32035,0,0,3042000,0,0,0,0,0,0,3042000,0,0,8330,752.094
11024,6956,226.144,8335,65.472637,-155.506429,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,916200,0,0,0,0,0,0,916200,0,0,6956,226.144
11040,6960,68.673,2864,65.478731,-155.5362,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,275400,0,0,0,0,0,0,275400,0,0,6960,68.673
11066,6979,23.664,1294,65.491271,-155.40822,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,99900,0,0,0,0,0,0,99900,0,0,6979,23.664
11052,6982,126.479,4668,65.485345,-155.435621,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,519300,0,0,0,0,0,0,519300,0,0,6982,126.479
11122,7048,1062.019,11733,65.527661,-155.358309,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,4293000,0,0,0,0,0,0,4293000,0,0,7048,1062.019
11167,7134,4420.881,30091,65.540341,-155.761668,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,17890200,0,0,0,0,0,0,17890200,0,0,7134,4420.881
11350,7164,5.354,839,65.575285,-155.751221,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,21600,0,0,0,0,0,0,21600,0,0,7164,5.354
11394,7197,110.834,3438,65.580504,-155.766754,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,450900,0,0,0,0,0,0,450900,0,0,7197,110.834
11408,7204,127.498,3049,65.581101,-155.784382,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,518400,0,0,0,0,0,0,518400,0,0,7204,127.498
11542,7317,311.737,6774,65.604261,-155.263952,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,1256400,0,0,0,0,0,0,1256400,0,0,7317,311.737
11792,7448,129.446,3116,65.65771,-155.417107,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,523800,0,0,0,0,0,0,523800,0,0,7448,129.446
11806,7455,16.818,1322,65.658798,-155.493835,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,71100,0,0,0,0,0,0,71100,0,0,7455,16.818
11846,7470,14.454,1281,65.668433,-155.348586,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,55800,0,0,0,0,0,0,55800,0,0,7470,14.454
11853,7472,0.259,140,65.670518,-155.3519,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,900,0,0,0,0,0,0,900,0,0,7472,0.259
11754,7486,6089.328,22319,65.650175,-155.131025,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,24635700,0,0,0,0,0,0,24635700,0,0,7486,6089.328
11867,7487,26.303,1597,65.673515,-155.350461,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,108000,0,0,0,0,0,0,108000,0,0,7487,26.303
11812,7498,1891.558,12784,65.661067,-155.332634,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,7659900,0,0,0,0,0,0,7659900,0,0,7498,1891.558
12227,7738,2429.777,19147,65.746464,-155.022993,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,9853200,0,0,0,0,0,0,9853200,0,0,7738,2429.777
12392,7790,12.205,1096,65.770285,-155.357232,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,51300,0,0,0,0,0,0,51300,0,0,7790,12.205
12569,7865,328.065,5297,65.797182,-155.329306,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,1323900,0,0,0,0,0,0,1323900,0,0,7865,328.065
11272,7894,135367.769,208492,65.560541,-155.560519,7/2/1990,9/11/1990,1069,152789.3,32038,0,0,547786800,0,0,0,0,0,0,547786800,0,0,7894,135367.769
14168,8496,2.81,644,66.02588,-154.705043,7/3/1990,9/11/1990,1109,4853,32039,0,0,9900,0,0,0,0,0,0,9900,0,0,8496,2.81
14162,8497,29.134,2594,66.025247,-154.697867,7/3/1990,9/11/1990,1109,4853,32039,0,0,117900,0,0,0,0,0,0,117900,0,0,8497,29.134
14204,8511,0.938,401,66.031282,-154.708773,7/3/1990,9/11/1990,1109,4853,32039,0,0,4500,0,0,0,0,0,0,4500,0,0,8511,0.938
14223,8516,0.471,256,66.032862,-154.707918,7/3/1990,9/11/1990,1109,4853,32039,0,0,2700,0,0,0,0,0,0,2700,0,0,8516,0.471
14191,8518,45.581,2150,66.030073,-154.706135,7/3/1990,9/11/1990,1109,4853,32039,0,0,183600,0,0,0,0,0,0,183600,0,0,8518,45.581
14147,8527,1085.859,12479,66.02305,-154.735724,7/3/1990,9/11/1990,1109,4853,32039,0,0,4391100,0,0,0,0,0,0,4391100,0,0,8527,1085.859
14226,8554,238.986,6740,66.033193,-154.689137,7/3/1990,9/11/1990,1109,4853,32039,0,0,972000,0,0,0,0,0,0,972000,0,0,8554,238.986
14424,8585,1.255,443,66.044018,-154.790661,7/3/1990,9/11/1990,1109,4853,32039,0,0,4500,0,0,0,0,0,0,4500,0,0,8585,1.255
14426,8588,2.048,379,66.044073,-154.792159,7/3/1990,9/11/1990,1109,4853,32039,0,0,10800,0,0,0,0,0,0,10800,0,0,8588,2.048
14438,8601,21.321,1198,66.044649,-154.786012,7/3/1990,9/11/1990,1109,4853,32039,0,0,83700,0,0,0,0,0,0,83700,0,0,8601,21.321
14503,8627,2.895,500,66.05021,-154.795992,7/3/1990,9/11/1990,1109,4853,32039,0,0,11700,0,0,0,0,0,0,11700,0,0,8627,2.895
14481,8629,115.411,4529,66.047817,-154.774378,7/3/1990,9/11/1990,1109,4853,32039,0,0,468900,0,0,0,0,0,0,468900,0,0,8629,115.411
14484,8632,69.276,2876,66.047982,-154.790164,7/3/1990,9/11/1990,1109,4853,32039,0,0,279900,0,0,0,0,0,0,279900,0,0,8632,69.276
14520,8636,13.373,1078,66.051569,-154.793744,7/3/1990,9/11/1990,1109,4853,32039,0,0,53100,0,0,0,0,0,0,53100,0,0,8636,13.373
14547,8651,4.371,886,66.054129,-154.798115,7/3/1990,9/11/1990,1109,4853,32039,0,0,18000,0,0,0,0,0,0,18000,0,0,8651,4.371
14597,8671,1.97,408,66.056581,-154.795191,7/3/1990,9/11/1990,1109,4853,32039,0,0,7200,0,0,0,0,0,0,7200,0,0,8671,1.97
14608,8697,84.734,5204,66.05742,-154.765394,7/3/1990,9/11/1990,1109,4853,32039,0,0,345600,0,0,0,0,0,0,345600,0,0,8697,84.734
14645,8704,11.888,1191,66.060527,-154.784197,7/3/1990,9/11/1990,1109,4853,32039,0,0,46800,0,0,0,0,0,0,46800,0,0,8704,11.888
14391,8705,2599.185,27424,66.042211,-154.739595,7/3/1990,9/11/1990,1109,4853,32039,0,0,10520100,0,0,0,0,0,0,10520100,0,0,8705,2599.185
14662,8706,0.57,202,66.062157,-154.779195,7/3/1990,9/11/1990,1109,4853,32039,0,0,1800,0,0,0,0,0,0,1800,0,0,8706,0.57
14624,8709,76.849,3696,66.05857,-154.776188,7/3/1990,9/11/1990,1109,4853,32039,0,0,310500,0,0,0,0,0,0,310500,0,0,8709,76.849
14690,8727,47.84,1937,66.064422,-154.730397,7/3/1990,9/11/1990,1109,4853,32039,0,0,190800,0,0,0,0,0,0,190800,0,0,8727,47.84
14639,8733,396.056,8109,66.060556,-154.720347,7/3/1990,9/11/1990,1109,4853,32039,0,0,1606500,0,0,0,0,0,0,1606500,0,0,8733,396.056
13910,8432,0.068,71,66.000107,-154.516488,7/3/1990,9/11/1990,813,1537.9,32040,0,0,900,0,0,0,0,0,0,900,0,0,8432,0.068
13905,8437,18.971,1594,65.999597,-154.511049,7/3/1990,9/11/1990,813,1537.9,32040,0,0,77400,0,0,0,0,0,0,77400,0,0,8437,18.971
13922,8439,5.589,664,66.001144,-154.517074,7/3/1990,9/11/1990,813,1537.9,32040,0,0,22500,0,0,0,0,0,0,22500,0,0,8439,5.589
13915,8444,94.84,3045,66.000495,-154.502543,7/3/1990,9/11/1990,813,1537.9,32040,0,0,383400,0,0,0,0,0,0,383400,0,0,8444,94.84
13966,8453,149.042,5285,66.005823,-154.497331,7/3/1990,9/11/1990,813,1537.9,32040,0,0,601200,0,0,0,0,0,0,601200,0,0,8453,149.042
13944,8459,193.415,4700,66.00251,-154.481419,7/3/1990,9/11/1990,813,1537.9,32040,0,0,780300,0,0,0,0,0,0,780300,0,0,8459,193.415
14008,8468,238.725,4271,66.010726,-154.455677,7/3/1990,9/11/1990,813,1537.9,32040,0,0,967500,0,0,0,0,0,0,967500,0,0,8468,238.725
14042,8477,473.16,8682,66.013209,-154.47741,7/3/1990,9/11/1990,813,1537.9,32040,0,0,1923300,0,0,0,0,0,0,1923300,0,0,8477,473.16
14115,8504,364.067,6686,66.019396,-154.44712,7/3/1990,9/11/1990,813,1537.9,32040,0,0,1470600,0,0,0,0,0,0,1470600,0,0,8504,364.067
13656,8366,316.4,5634,65.713784,-144.825402,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,1286100,0,0,0,0,0,0,1286100,0,0,8366,316.4
13878,8458,1559.881,11527,65.734163,-144.774131,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,6310800,0,0,0,0,0,0,6310800,0,0,8458,1559.881
14094,8479,9.322,2670,65.766503,-144.991822,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,36900,0,0,0,0,0,0,36900,0,0,8479,9.322
14154,8491,0.166,270,65.774334,-144.985373,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,1800,0,0,0,0,0,0,1800,0,0,8491,0.166
14145,8492,4.154,1622,65.773313,-144.997264,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,17100,0,0,0,0,0,0,17100,0,0,8492,4.154
14229,8530,138.392,3422,65.757952,-144.551923,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,559800,0,0,0,0,0,0,559800,0,0,8530,138.392
14220,8648,5619.953,32067,65.762637,-144.638499,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,22741200,0,0,0,0,0,0,22741200,0,0,8648,5619.953
14588,8673,28.446,1429,65.780673,-144.533261,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,119700,0,0,0,0,0,0,119700,0,0,8673,28.446
14666,8712,11.977,1025,65.813468,-144.994672,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,50400,0,0,0,0,0,0,50400,0,0,8712,11.977
14478,8735,1735.7,17362,65.801028,-145.045174,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,7023600,0,0,0,0,0,0,7023600,0,0,8735,1735.7
14706,8751,221.98,4945,65.81889,-145.028373,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,896400,0,0,0,0,0,0,896400,0,0,8751,221.98
14557,8754,1721.24,19322,65.781993,-144.580461,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,6971400,0,0,0,0,0,0,6971400,0,0,8754,1721.24
14771,8767,25.594,1335,65.79784,-144.548881,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,102600,0,0,0,0,0,0,102600,0,0,8767,25.594
14261,8768,13838.969,79791,65.782373,-144.935191,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,55992600,0,0,0,0,0,0,55992600,0,0,8768,13838.969
14901,8832,74.29,2769,65.806834,-144.558483,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,303300,0,0,0,0,0,0,303300,0,0,8832,74.29
14890,8859,337.114,7571,65.833611,-145.033892,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,1370700,0,0,0,0,0,0,1370700,0,0,8859,337.114
15012,8864,17.306,2647,65.842626,-145.025014,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,67500,0,0,0,0,0,0,67500,0,0,8864,17.306
15098,8915,43.562,1973,65.851051,-144.994997,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,175500,0,0,0,0,0,0,175500,0,0,8915,43.562
15168,8954,44.044,2766,65.861635,-144.983257,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,178200,0,0,0,0,0,0,178200,0,0,8954,44.044
15188,8990,815.826,11205,65.864852,-144.964489,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,3299400,0,0,0,0,0,0,3299400,0,0,8990,815.826
15270,8995,0.155,182,65.844992,-144.311866,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,900,0,0,0,0,0,0,900,0,0,8995,0.155
15281,8998,1.178,283,65.847245,-144.327913,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,4500,0,0,0,0,0,0,4500,0,0,8998,1.178
15291,9008,188.479,3391,65.847067,-144.300842,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,761400,0,0,0,0,0,0,761400,0,0,9008,188.479
15310,9012,1.82,891,65.851895,-144.32317,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,7200,0,0,0,0,0,0,7200,0,0,9012,1.82
15247,9019,1361.951,10829,65.842828,-144.361233,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,5508000,0,0,0,0,0,0,5508000,0,0,9019,1361.951
15332,9031,120.548,3457,65.86027,-144.422721,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,490500,0,0,0,0,0,0,490500,0,0,9031,120.548
15239,9038,5100.918,43428,65.846041,-144.428919,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,20652300,0,0,0,0,0,0,20652300,0,0,9038,5100.918
15267,9046,10543.861,56157,65.855322,-144.491471,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,42662700,0,0,0,0,0,0,42662700,0,0,9046,10543.861
15350,9051,289.893,7291,65.862331,-144.390454,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,1174500,0,0,0,0,0,0,1174500,0,0,9051,289.893
15287,9053,557.744,10892,65.883513,-144.932759,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,2256300,0,0,0,0,0,0,2256300,0,0,9053,557.744
15401,9073,248.13,4572,65.872982,-144.36285,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,1001700,0,0,0,0,0,0,1001700,0,0,9073,248.13
15415,9074,6.725,719,65.876763,-144.345204,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,27900,0,0,0,0,0,0,27900,0,0,9074,6.725
15419,9076,0.752,415,65.877428,-144.344261,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,2700,0,0,0,0,0,0,2700,0,0,9076,0.752
15434,9132,1986.177,12113,65.886667,-144.392744,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,8039700,0,0,0,0,0,0,8039700,0,0,9132,1986.177
15036,9155,67934.751,161703,65.829305,-144.751489,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,274922100,0,0,0,0,0,0,274922100,0,0,9155,67934.751
15422,9177,11122.617,41848,65.904286,-144.787445,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,45012600,0,0,0,0,0,0,45012600,0,0,9177,11122.617
15653,9209,0.475,243,65.93352,-144.414842,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,1800,0,0,0,0,0,0,1800,0,0,9209,0.475
15655,9228,101.148,3978,65.934713,-144.422225,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,404100,0,0,0,0,0,0,404100,0,0,9228,101.148
15616,9241,5666.022,24649,65.927861,-144.487891,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,22940100,0,0,0,0,0,0,22940100,0,0,9241,5666.022
15710,9246,109.118,3574,65.954885,-144.529446,7/2/1990,9/12/1990,1139,131906.8,32042,0,0,440100,0,0,0,0,0,0,440100,0,0,9246,109.118
3696,2230,170.32,4746,63.694254,-158.96743,7/1/1990,8/25/1990,294,3611,32044,0,0,690300,0,0,0,0,0,0,690300,0,0,2230,170.32
3842,2277,43.581,2165,63.717738,-158.931597,7/1/1990,8/25/1990,294,3611,32044,0,0,174600,0,0,0,0,0,0,174600,0,0,2277,43.581
3866,2290,40.137,2149,63.721763,-158.943718,7/1/1990,8/25/1990,294,3611,32044,0,0,162000,0,0,0,0,0,0,162000,0,0,2290,40.137
3872,2295,48.159,3520,63.72264,-158.968014,7/1/1990,8/25/1990,294,3611,32044,0,0,194400,0,0,0,0,0,0,194400,0,0,2295,48.159
3907,2296,4.717,686,63.729053,-158.93569,7/1/1990,8/25/1990,294,3611,32044,0,0,22500,0,0,0,0,0,0,22500,0,0,2296,4.717
3925,2301,6.459,728,63.731915,-158.916221,7/1/1990,8/25/1990,294,3611,32044,0,0,27000,0,0,0,0,0,0,27000,0,0,2301,6.459
3933,2314,47.368,2097,63.735371,-158.917964,7/1/1990,8/25/1990,294,3611,32044,0,0,189000,0,0,0,0,0,0,189000,0,0,2314,47.368
3949,2317,28.044,2049,63.738643,-158.912127,7/1/1990,8/25/1990,294,3611,32044,0,0,113400,0,0,0,0,0,0,113400,0,0,2317,28.044
3802,2319,3130.348,33068,63.711532,-158.982916,7/1/1990,8/25/1990,294,3611,32044,0,0,12674700,0,0,0,0,0,0,12674700,0,0,2319,3130.348
3962,2320,91.825,6235,63.742718,-158.933148,7/1/1990,8/25/1990,294,3611,32044,0,0,381600,0,0,0,0,0,0,381600,0,0,2320,91.825
14248,8529,0.198,481,65.821478,-162.33122,8/8/1990,9/11/1990,251,66443,32051,900,0,0,0,0,0,0,0,0,0,0,900,8529,0.198
14763,8757,0.564,295,65.854029,-162.431094,8/8/1990,9/11/1990,251,66443,32051,1800,0,0,0,0,0,0,0,0,0,0,1800,8757,0.564
14687,8782,983.827,10421,65.851078,-162.33656,8/8/1990,9/11/1990,251,66443,32051,3985200,0,0,0,0,0,0,0,0,0,0,3985200,8782,983.827
15112,9111,65458.424,115208,65.894919,-162.211363,8/8/1990,9/11/1990,251,66443,32051,264889800,0,0,0,0,0,0,0,0,0,0,264889800,9111,65458.424
6471,3125,4641.666,28081,64.250244,-157.296614,6/22/1991,7/19/1991,442,4641.7,131356,0,0,18786600,0,0,0,0,0,0,18786600,0,0,3125,4641.666
18105,10172,16.773,1665,66.9998,-155.0859,6/23/1991,7/25/1991,1079,5963.1,131408,0,0,63900,0,0,0,0,0,0,63900,0,0,10172,16.773
18125,10184,598.987,8661,67.008198,-155.116577,6/23/1991,7/25/1991,1079,5963.1,131408,0,0,2426400,0,0,0,0,0,0,2426400,0,0,10184,598.987
18149,10186,231.539,4890,67.017052,-155.094463,6/23/1991,7/25/1991,1079,5963.1,131408,0,0,942300,0,0,0,0,0,0,942300,0,0,10186,231.539
18182,10195,180.622,4719,67.025111,-155.228238,6/23/1991,7/25/1991,1079,5963.1,131408,703800,0,23400,0,0,0,703800,0,0,23400,0,0,10195,180.622
18200,10206,4935.145,28691,67.033341,-155.134403,6/23/1991,7/25/1991,1079,5963.1,131408,14675400,0,5303700,0,0,0,14675400,0,0,5303700,0,0,10206,4935.145
10464,6608,329.015,8180,65.296138,-152.82483,6/26/1991,8/8/1991,1683,16865.6,131462,0,0,1332000,0,0,0,0,0,0,1332000,0,0,6608,329.015
10482,6646,1154.124,12528,65.302689,-152.713857,6/26/1991,8/8/1991,1683,16865.6,131462,0,0,4667400,0,0,0,0,0,0,4667400,0,0,6646,1154.124
10663,6791,15382.503,56981,65.340495,-152.740488,6/26/1991,8/8/1991,1683,16865.6,131462,0,0,62238600,0,0,0,0,0,0,62238600,0,0,6791,15382.503
4401,3799,14240.565,73605,63.954266,-152.376041,6/27/1991,8/27/1991,1565,14644.4,131492,0,0,57624300,0,0,0,0,0,0,57624300,0,0,3799,14240.565
4528,3801,403.82,10768,63.985802,-152.360934,6/27/1991,8/27/1991,1565,14644.4,131492,0,0,1633500,0,0,0,0,0,0,1633500,0,0,3801,403.82
3867,2315,3161.709,28728,63.794178,-155.655852,6/28/1991,8/12/1991,413,3161.7,131520,0,0,12798900,0,0,0,0,0,0,12798900,0,0,2315,3161.709
4145,2381,1.765,418,63.862573,-155.613424,6/28/1991,8/12/1991,181,2731,131521,0,0,7200,0,0,0,0,0,0,7200,0,0,2381,1.765
4129,2389,382.519,7315,63.858355,-155.619336,6/28/1991,8/12/1991,181,2731,131521,0,0,1544400,0,0,0,0,0,0,1544400,0,0,2389,382.519
4156,2391,5.664,1123,63.866243,-155.625919,6/28/1991,8/12/1991,181,2731,131521,0,0,25200,0,0,0,0,0,0,25200,0,0,2391,5.664
4191,2430,2341.028,18063,63.875515,-155.575722,6/28/1991,8/12/1991,181,2731,131521,0,0,9469800,0,0,0,0,0,0,9469800,0,0,2430,2341.028
11084,7020,2990.54,20781,65.505761,-154.192982,6/29/1991,8/15/1991,1468,2990.5,131549,0,0,12104100,0,0,0,0,0,0,12104100,0,0,7020,2990.54
16704,9703,1098.481,11613,66.617694,-152.075558,6/30/1991,9/30/1991,461,233101,131569,0,0,4444200,0,0,0,0,0,0,4444200,0,0,9703,1098.481
16615,9716,3321.626,26949,66.588297,-152.490233,6/30/1991,9/30/1991,461,233101,131569,0,0,13437900,0,0,0,0,0,0,13437900,0,0,9716,3321.626
16870,9731,154.647,4988,66.655044,-151.924053,6/30/1991,9/30/1991,461,233101,131569,0,0,627300,0,0,0,0,0,0,627300,0,0,9731,154.647
16882,9743,1885.936,11469,66.66094,-151.969403,6/30/1991,9/30/1991,461,233101,131569,0,0,7652700,0,0,0,0,0,0,7652700,0,0,9743,1885.936
16959,9761,273.596,5686,66.692871,-152.685575,6/30/1991,9/30/1991,461,233101,131569,0,0,1109700,0,0,0,0,0,0,1109700,0,0,9761,273.596
16945,9764,382.375,6162,66.689112,-152.41391,6/30/1991,9/30/1991,461,233101,131569,0,0,1536300,0,0,0,0,0,0,1536300,0,0,9764,382.375
17025,9784,2412.414,19408,66.69701,-151.959674,6/30/1991,9/30/1991,461,233101,131569,0,0,9755100,0,0,0,0,0,0,9755100,0,0,9784,2412.414
17093,9796,612.488,7413,66.72323,-152.931078,6/30/1991,9/30/1991,461,233101,131569,0,0,2476800,0,0,0,0,0,0,2476800,0,0,9796,612.488
17042,9799,5718.107,26006,66.702917,-152.16324,6/30/1991,9/30/1991,461,233101,131569,0,0,23107500,0,0,0,0,0,0,23107500,0,0,9799,5718.107
17065,9801,5727.598,28400,66.712778,-152.555804,6/30/1991,9/30/1991,461,233101,131569,0,0,23168700,0,0,0,0,0,0,23168700,0,0,9801,5727.598
17125,9810,1255.696,8836,66.730235,-152.981567,6/30/1991,9/30/1991,461,233101,131569,0,0,5083200,0,0,0,0,0,0,5083200,0,0,9810,1255.696
17209,9825,82.872,2786,66.743745,-152.423937,6/30/1991,9/30/1991,461,233101,131569,0,0,334800,0,0,0,0,0,0,334800,0,0,9825,82.872
17194,9834,2159.032,16864,66.743749,-152.662264,6/30/1991,9/30/1991,461,233101,131569,0,0,8734500,0,0,0,0,0,0,8734500,0,0,9834,2159.032
17326,9869,12.641,1859,66.767544,-152.618454,6/30/1991,9/30/1991,461,233101,131569,0,0,52200,0,0,0,0,0,0,52200,0,0,9869,12.641
17268,9870,260.893,6715,66.757734,-152.447294,6/30/1991,9/30/1991,461,233101,131569,0,0,1058400,0,0,0,0,0,0,1058400,0,0,9870,260.893
17242,9871,5804.559,27126,66.751814,-152.525138,6/30/1991,9/30/1991,461,233101,131569,0,0,23501700,0,0,0,0,0,0,23501700,0,0,9871,5804.559
17312,9874,516.364,13101,66.766105,-152.535165,6/30/1991,9/30/1991,461,233101,131569,0,0,2084400,0,0,0,0,0,0,2084400,0,0,9874,516.364
17365,9908,761.458,9295,66.779182,-152.731119,6/30/1991,9/30/1991,461,233101,131569,0,0,3068100,0,0,0,0,0,0,3068100,0,0,9908,761.458
17372,9930,1959.256,15254,66.779802,-152.684149,6/30/1991,9/30/1991,461,233101,131569,0,0,7941600,0,0,0,0,0,0,7941600,0,0,9930,1959.256
