FID,FID_prior_,FireName,FireYear,CalcAcres,DiscDate,parentid,FID_curr_f,FireName_1,FireYear_1,CalcAcre_1,DiscDate_1,parentid_1,pairid,ac,perim_m
4904,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1651,23173.740000000002000,68140.649999999994000
4905,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1651,6787.119999999999900,43646.580000000002000
4906,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1651,590.610000000000010,15469.520000000000000
4907,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1652,3725.159999999999900,22746.830000000002000
4908,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1652,100341.420000000000000,391209.390000000010000
4909,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1652,3626.119999999999900,37986.360000000001000
4910,1,Kink,1999,92000.399999999994000,6/12/1999 0:00:00,1191,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1653,86864.919999999998000,172007.489999999990000
4911,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lucky Creek,2004,48231.500000000000000,7/3/2004 0:00:00,884,1653,43096.029999999999000,108227.570000000010000
4912,1,Kink,1999,92000.399999999994000,6/12/1999 0:00:00,1191,1,Lucky Creek,2004,48231.500000000000000,7/3/2004 0:00:00,884,1653,5135.510000000000200,49212.360000000001000
4913,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1654,163785.010000000010000,211909.790000000010000
4914,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1654,20909.750000000000000,126146.320000000010000
4915,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1654,598.549999999999950,10111.969999999999000
4916,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1655,1410.329999999999900,19636.730000000000000
4917,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,1655,162795.820000000010000,214913.739999999990000
4918,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,1655,1587.740000000000000,15417.820000000000000
4919,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1656,7345.020000000000400,35874.050000000003000
4920,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1656,39177.089999999997000,80496.830000000002000
4921,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1656,6.260000000000000,691.860000000000010
4922,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1657,23173.740000000002000,68140.649999999994000
4923,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1657,6787.119999999999900,43646.580000000002000
4924,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1657,590.610000000000010,15469.520000000000000
4925,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Creek Two,2015,312918.200000000010000,6/22/2015 0:00:00,2035,1658,311446.179999999990000,962992.939999999940000
4926,1,Big Creek,1999,1472.000000000000000,7/12/1999 0:00:00,31,1,Big Creek Two,2015,312918.200000000010000,6/22/2015 0:00:00,2035,1658,1472.040000000000000,20554.480000000000000
4927,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1659,2427.900000000000100,22358.169999999998000
4928,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1659,20938.119999999999000,128073.070000000010000
4929,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1659,570.169999999999960,15159.549999999999000
4930,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1660,21548.689999999999000,79597.029999999999000
4931,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,1660,5135.619999999999900,20742.570000000000000
4932,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,1660,2215.659999999999900,35818.750000000000000
4933,1,Nulato #4,1950,2009.599999999999900,12/31/1950 0:00:00,1375,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1661,1459.589999999999900,16414.389999999999000
4934,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,South Fork,2015,4692.500000000000000,6/22/2015 0:00:00,1974,1661,4142.529999999999700,49123.779999999999000
4935,1,Nulato #4,1950,2009.599999999999900,12/31/1950 0:00:00,1375,1,South Fork,2015,4692.500000000000000,6/22/2015 0:00:00,1974,1661,549.980000000000020,5734.659999999999900
4936,1,Willow Creek,2010,13766.000000000000000,6/10/2010 0:00:00,216,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1662,13486.870000000001000,60577.660000000003000
4937,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1662,8313.659999999999900,48044.699999999997000
4938,1,Willow Creek,2010,13766.000000000000000,6/10/2010 0:00:00,216,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1662,279.149999999999980,12918.360000000001000
4939,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1663,21548.689999999999000,79597.029999999999000
4940,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,1663,5135.619999999999900,20742.570000000000000
4941,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,TAL S 27,1994,7351.300000000000200,6/6/1994 0:00:00,1551,1663,2215.659999999999900,35818.750000000000000
4942,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1664,1410.329999999999900,19636.730000000000000
4943,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,1664,162795.820000000010000,214913.739999999990000
4944,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,1664,1587.740000000000000,15417.820000000000000
4945,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1665,22619.240000000002000,68576.789999999994000
4946,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1665,38038.239999999998000,76874.289999999994000
4947,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1665,1145.099999999999900,19983.950000000001000
4948,1,Chitanana River,1950,3429.300000000000200,7/11/1950 0:00:00,1235,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1666,3340.070000000000200,16017.950000000001000
4949,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Chitanana River,1996,59048.099999999999000,6/17/1996 0:00:00,892,1666,58958.870000000003000,118790.200000000000000
4950,1,Chitanana River,1950,3429.300000000000200,7/11/1950 0:00:00,1235,1,Chitanana River,1996,59048.099999999999000,6/17/1996 0:00:00,892,1666,89.239999999999995,2816.670000000000100
4951,1,Glacier Creek,1984,2521.900000000000100,6/7/1984 0:00:00,856,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1667,1962.099999999999900,15455.030000000001000
4952,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,SHAWNEE,1990,9839.200000000000700,7/9/1990 0:00:00,1506,1667,9279.450000000000700,39255.940000000002000
4953,1,Glacier Creek,1984,2521.900000000000100,6/7/1984 0:00:00,856,1,SHAWNEE,1990,9839.200000000000700,7/9/1990 0:00:00,1506,1667,559.750000000000000,6702.040000000000000
4954,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1668,23173.740000000002000,68140.649999999994000
4955,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1668,6787.119999999999900,43646.580000000002000
4956,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1668,590.610000000000010,15469.520000000000000
4957,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1669,1410.329999999999900,19636.730000000000000
4958,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,1669,162795.820000000010000,214913.739999999990000
4959,1,031031,1990,2998.099999999999900,7/2/1990 0:00:00,397,1,Zitziana,2000,164383.600000000010000,6/13/2000 0:00:00,1445,1669,1587.740000000000000,15417.820000000000000
4960,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1670,22619.240000000002000,68576.789999999994000
4961,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1670,38038.239999999998000,76874.289999999994000
4962,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1670,1145.099999999999900,19983.950000000001000
4963,1,NOWITNA,1966,51484.300000000003000,8/12/1966 0:00:00,1645,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1671,47057.519999999997000,80778.389999999999000
4964,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Little Mud #2,2005,193399.799999999990000,6/11/2005 0:00:00,1467,1671,188973.030000000000000,256563.820000000010000
4965,1,NOWITNA,1966,51484.300000000003000,8/12/1966 0:00:00,1645,1,Little Mud #2,2005,193399.799999999990000,6/11/2005 0:00:00,1467,1671,4426.770000000000400,35360.570000000000000
4966,1,FBK E 155,1987,2365.300000000000200,6/23/1987 0:00:00,923,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1672,748.169999999999960,13410.219999999999000
4967,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Kink,1999,92000.399999999994000,6/12/1999 0:00:00,1191,1672,90383.259999999995000,182089.380000000000000
4968,1,FBK E 155,1987,2365.300000000000200,6/23/1987 0:00:00,923,1,Kink,1999,92000.399999999994000,6/12/1999 0:00:00,1191,1672,1617.170000000000100,24149.130000000001000
4969,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,1673,533292.500000000000000,307657.520000000020000
4970,1,BEAR LAKE,1990,1618.500000000000000,7/6/1990 0:00:00,1042,1,Minto Flats South,2009,534911.000000000000000,6/21/2009 0:00:00,1518,1673,1618.460000000000000,14268.090000000000000
4971,1,Glacier Creek,1984,2521.900000000000100,6/7/1984 0:00:00,856,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1674,1962.099999999999900,15455.030000000001000
4972,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,SHAWNEE,1990,9839.200000000000700,7/9/1990 0:00:00,1506,1674,9279.450000000000700,39255.940000000002000
4973,1,Glacier Creek,1984,2521.900000000000100,6/7/1984 0:00:00,856,1,SHAWNEE,1990,9839.200000000000700,7/9/1990 0:00:00,1506,1674,559.750000000000000,6702.040000000000000
4974,1,Kink,1999,92000.399999999994000,6/12/1999 0:00:00,1191,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1675,86864.919999999998000,172007.489999999990000
4975,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Lucky Creek,2004,48231.500000000000000,7/3/2004 0:00:00,884,1675,43096.029999999999000,108227.570000000010000
4976,1,Kink,1999,92000.399999999994000,6/12/1999 0:00:00,1191,1,Lucky Creek,2004,48231.500000000000000,7/3/2004 0:00:00,884,1675,5135.510000000000200,49212.360000000001000
4977,1,NULATO S-10,1956,149923.399999999990000,6/20/1956 0:00:00,1020,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1676,104578.300000000000000,160889.700000000010000
4978,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Bonanza Creek,2004,265915.799999999990000,6/28/2004 0:00:00,1068,1676,220570.750000000000000,349029.400000000020000
4979,1,NULATO S-10,1956,149923.399999999990000,6/20/1956 0:00:00,1020,1,Bonanza Creek,2004,265915.799999999990000,6/28/2004 0:00:00,1068,1676,45345.070000000000000,131969.109999999990000
4980,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1677,2664.800000000000200,35346.260000000002000
4981,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1677,99254.619999999995000,390057.609999999990000
4982,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1677,4712.920000000000100,38335.610000000001000
4983,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1678,6195.520000000000400,69413.070000000007000
4984,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1678,86398.710000000006000,373623.349999999980000
4985,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1678,17568.830000000002000,73510.490000000005000
4986,1,Willow Creek,2010,13766.000000000000000,6/10/2010 0:00:00,216,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1679,13486.870000000001000,60577.660000000003000
4987,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1679,8313.659999999999900,48044.699999999997000
4988,1,Willow Creek,2010,13766.000000000000000,6/10/2010 0:00:00,216,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1679,279.149999999999980,12918.360000000001000
4989,1,Glacier Creek,1984,2521.900000000000100,6/7/1984 0:00:00,856,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1680,1624.710000000000000,11776.690000000001000
4990,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Camp Creek,2004,179599.100000000010000,6/23/2004 0:00:00,1050,1680,178701.910000000000000,358752.940000000000000
4991,1,Glacier Creek,1984,2521.900000000000100,6/7/1984 0:00:00,856,1,Camp Creek,2004,179599.100000000010000,6/23/2004 0:00:00,1050,1680,897.149999999999980,11251.340000000000000
4992,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1681,23173.740000000002000,68140.649999999994000
4993,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1681,6787.119999999999900,43646.580000000002000
4994,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1681,590.610000000000010,15469.520000000000000
4995,1,331582,1993,7763.399999999999600,7/16/1993 0:00:00,1352,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1682,6436.600000000000400,50112.419999999998000
4996,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1682,20181.459999999999000,123014.360000000000000
4997,1,331582,1993,7763.399999999999600,7/16/1993 0:00:00,1352,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1682,1326.839999999999900,25717.970000000001000
4998,1,Willow Creek,2010,13766.000000000000000,6/10/2010 0:00:00,216,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1683,13486.870000000001000,60577.660000000003000
4999,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1683,8313.659999999999900,48044.699999999997000
5000,1,Willow Creek,2010,13766.000000000000000,6/10/2010 0:00:00,216,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1683,279.149999999999980,12918.360000000001000
5001,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1684,22619.240000000002000,68576.789999999994000
5002,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1684,38038.239999999998000,76874.289999999994000
5003,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1684,1145.099999999999900,19983.950000000001000
5004,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1685,7261.770000000000400,44848.870000000003000
5005,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1685,39067.400000000001000,82969.660000000003000
5006,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1685,115.950000000000000,5752.359999999999700
5007,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1686,2664.800000000000200,35346.260000000002000
5008,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1686,99254.619999999995000,390057.609999999990000
5009,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1,Big Mud River 1,2015,103967.500000000000000,6/21/2015 0:00:00,2000,1686,4712.920000000000100,38335.610000000001000
5010,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1687,7261.770000000000400,44848.870000000003000
5011,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1687,39067.400000000001000,82969.660000000003000
5012,1,TAL S 27,1993,7377.699999999999800,7/16/1993 0:00:00,1489,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1687,115.950000000000000,5752.359999999999700
5013,1,331582,1993,7763.399999999999600,7/16/1993 0:00:00,1352,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1688,6436.600000000000400,50112.419999999998000
5014,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1688,20181.459999999999000,123014.360000000000000
5015,1,331582,1993,7763.399999999999600,7/16/1993 0:00:00,1352,1,Mooseheart,2007,21508.299999999999000,5/23/2007 0:00:00,1515,1688,1326.839999999999900,25717.970000000001000
5016,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1689,22619.240000000002000,68576.789999999994000
5017,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1689,38038.239999999998000,76874.289999999994000
5018,1,REDLAND LAKE,1968,23764.299999999999000,7/23/1968 0:00:00,1201,1,Big Mud,2003,39183.300000000003000,6/22/2003 0:00:00,1022,1689,1145.099999999999900,19983.950000000001000
5019,1,ROCKET 4,1957,174152.600000000010000,7/12/1957 0:00:00,942,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1690,173584.910000000000000,167494.510000000010000
5020,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1690,8025.140000000000300,50431.150000000001000
5021,1,ROCKET 4,1957,174152.600000000010000,7/12/1957 0:00:00,942,1,Bonnifield #1,2011,8592.799999999999300,7/9/2011 0:00:00,1772,1690,567.669999999999960,9312.809999999999500
5022,1,FBK E 155,1987,2365.300000000000200,6/23/1987 0:00:00,923,-1, , ,0.000000000000000,12/30/1899 0:00:00,0,1691,1984.559999999999900,25210.619999999999000
