FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
447,557,2_+14675+2771,0, , ,0,0, ,8, ,26,0,798,9,0, , ,0,20,24,0, , , , , , ,0,16,0,0,24,1, ,0,0,35,0,0,8,534,6,1,66.904166660000001,147103,-147.103101600000000,7/10/2003 0:00:00,2003,117,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
448,571,2_+14676+2771,0, , ,0,0, ,24, ,42,7,750,41,0, , ,0,23,3,0, , , , , , ,15,22,0,0,10,0, ,0,0,25,0,0,8,415,6,1,66.904166660000001,147081,-147.081857700000000,7/6/2003 0:00:00,2003,1307,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
449,582,2_+14677+2771,0, , ,0,0, ,54, ,43,29,538,138,0, , ,0,23,1,0, , , , , , ,11,30,0,1,0,0, ,0,0,92,0,0,9,4942,6,1,66.904166660000001,147060,-147.060613899999990,7/6/2003 0:00:00,2003,1307,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
450,591,2_+14678+2771,0, , ,0,0, ,108, ,45,13,344,196,0, , ,0,16,0,0, , , , , , ,3,73,0,0,0,1, ,0,0,160,0,0,9,7409,6,1,66.904166660000001,147039,-147.039369999999990,7/6/2003 0:00:00,2003,1307,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
451,603,2_+14679+2771,0, , ,0,0, ,135, ,48,81,178,139,0, , ,0,10,1,0, , , , , , ,3,170,0,0,0,1, ,0,0,198,0,0,9,7409,6,1,66.904166660000001,147018,-147.018126099999990,7/6/2003 0:00:00,2003,1307,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
452,612,2_+14680+2771,0, , ,0,0, ,26, ,101,21,188,148,0, , ,0,25,0,1, , , , , , ,4,222,0,1,0,1, ,0,1,221,0,0,8,726,6,1,66.904166660000001,146996,-146.996882300000010,7/11/2003 0:00:00,2003,1266,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
453,622,2_+14681+2771,19, , ,0,0, ,38, ,34,0,83,46,0, , ,0,219,0,0, , , , , , ,88,220,0,9,0,8, ,1,28,164,0,0,8,726,6,1,66.904166660000001,146975,-146.975638400000010,7/11/2003 0:00:00,2003,1266,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
454,632,2_+14682+2771,69, , ,0,0, ,12, ,1,0,73,47,0, , ,0,202,0,0, , , , , , ,222,153,0,9,0,3, ,1,28,142,0,0,8,726,6,1,66.904166660000001,146954,-146.954394600000000,7/11/2003 0:00:00,2003,1266,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
455,642,2_+14683+2771,4, , ,0,0, ,11, ,2,0,162,87,0, , ,0,202,0,0, , , , , , ,132,170,0,16,0,5, ,2,5,164,0,0,9,915,2,1,66.904166660000001,146933,-146.933150700000000,8/8/2003 0:00:00,2003,1179,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
456,124,2_+14644+2770,0, , ,0,0, ,3, ,0,3,426,6,0, , ,0,20,0,2, , , , , , ,0,2,0,33,2,0, ,0,182,282,0,0,8,573,6,1,66.912499990000001,147812,-147.812075200000010,8/10/2003 0:00:00,2003,1194,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
457,137,2_+14645+2770,0, , ,0,0, ,42, ,31,19,388,29,0, , ,0,4,0,25, , , , , , ,0,17,0,31,12,0, ,0,200,162,0,0,9,573,6,1,66.912499990000001,147790,-147.790824100000010,8/10/2003 0:00:00,2003,1194,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
458,149,2_+14646+2770,0, , ,0,0, ,176, ,14,7,474,15,0, , ,0,7,0,0, , , , , , ,0,92,0,33,11,0, ,0,105,26,0,0,9,740,6,1,66.912499990000001,147769,-147.769573000000010,8/10/2003 0:00:00,2003,1018,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,Hadweenie
459,200,2_+14650+2770,33, , ,0,0, ,467, ,20,0,281,2,0, , ,0,64,0,0, , , , , , ,0,90,0,0,0,0, ,0,1,2,0,0,8,1250,6,1,66.912499990000001,147684,-147.684568600000010,8/10/2003 0:00:00,2003,1352,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
460,213,2_+14651+2770,0, , ,0,0, ,736, ,16,0,120,2,0, , ,0,10,0,0, , , , , , ,0,70,0,0,0,0, ,0,1,7,0,0,8,1250,6,1,66.912499990000001,147663,-147.663317500000010,8/10/2003 0:00:00,2003,1352,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
461,226,2_+14652+2770,0, , ,0,0, ,722, ,5,1,109,4,0, , ,0,8,0,0, , , , , , ,0,109,0,0,0,0, ,0,0,3,0,0,9,7943,6,1,66.912499990000001,147642,-147.642066400000000,7/18/2003 0:00:00,2003,1345,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
462,239,2_+14653+2770,0, , ,0,0, ,515, ,6,0,169,0,0, , ,0,0,0,0, , , , , , ,0,255,0,0,0,0, ,0,0,14,0,0,9,2631,6,1,66.912499990000001,147620,-147.620815300000000,7/20/2003 0:00:00,2003,100,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
463,252,2_+14654+2770,0, , ,0,0, ,715, ,8,0,150,0,0, , ,0,1,0,0, , , , , , ,0,76,0,0,0,0, ,0,0,11,0,0,9,2631,6,1,66.912499990000001,147599,-147.599564100000010,7/20/2003 0:00:00,2003,100,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
464,264,2_+14655+2770,0, , ,0,0, ,890, ,11,1,49,3,0, , ,0,1,0,0, , , , , , ,0,0,0,0,0,0, ,0,1,4,0,0,9,6077,6,1,66.912499990000001,147578,-147.578313000000010,7/18/2003 0:00:00,2003,156,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
465,278,2_+14656+2770,0, , ,0,0, ,752, ,34,14,100,9,0, , ,0,23,1,4, , , , , , ,0,1,0,0,0,0, ,0,1,20,0,0,9,6077,6,1,66.912499990000001,147557,-147.557061900000010,7/18/2003 0:00:00,2003,1345,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
466,292,2_+14657+2770,0, , ,0,0, ,392, ,34,12,398,26,0, , ,0,26,6,1, , , , , , ,0,37,0,0,9,0, ,0,7,16,0,0,8,858,6,1,66.912499990000001,147535,-147.535810800000010,7/18/2003 0:00:00,2003,983,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
467,307,2_+14658+2770,0, , ,0,0, ,155, ,11,4,622,30,0, , ,0,47,17,0, , , , , , ,0,53,0,0,13,0, ,0,0,5,0,0,8,175,6,1,66.912499990000001,147514,-147.514559700000010,7/18/2003 0:00:00,2003,984,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
468,322,2_+14659+2770,0, , ,0,0, ,165, ,5,54,614,39,0, , ,0,54,11,0, , , , , , ,0,19,0,0,1,0, ,0,0,1,0,0,8,715,6,1,66.912499990000001,147493,-147.493308600000010,7/15/2003 0:00:00,2003,38,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
469,337,2_+14660+2770,0, , ,0,0, ,297, ,25,82,374,35,0, , ,0,133,8,0, , , , , , ,0,1,0,0,3,0, ,0,0,2,0,0,9,778,6,1,66.912499990000001,147472,-147.472057500000010,7/11/2003 0:00:00,2003,130,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
470,351,2_+14661+2770,0, , ,0,0, ,475, ,13,88,321,17,0, , ,0,41,6,0, , , , , , ,0,0,0,0,0,0, ,0,0,0,0,0,8,410,6,1,66.912499990000001,147450,-147.450806400000000,7/11/2003 0:00:00,2003,130,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
471,365,2_+14662+2770,0, , ,0,0, ,621, ,24,69,197,18,0, , ,0,30,0,0, , , , , , ,0,0,0,0,0,0, ,0,0,0,0,0,9,9078,6,1,66.912499990000001,147429,-147.429555300000000,7/1/2003 0:00:00,2003,8,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
472,380,2_+14663+2770,0, , ,0,0, ,448, ,16,305,175,11,0, , ,0,5,3,0, , , , , , ,0,0,0,0,0,0, ,0,0,1,0,0,8,1126,6,1,66.912499990000001,147408,-147.408304200000000,7/6/2003 0:00:00,2003,1304,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
473,395,2_+14664+2770,0, , ,0,0, ,138, ,8,315,289,38,0, , ,0,102,17,7, , , , , , ,1,11,0,0,20,0, ,6,0,9,0,0,8,1126,6,1,66.912499990000001,147387,-147.387053100000000,7/6/2003 0:00:00,2003,1304,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
474,410,2_+14665+2770,0, , ,0,0, ,75, ,1,1,534,40,0, , ,0,132,78,10, , , , , , ,0,18,0,0,45,0, ,10,0,15,0,0,8,1126,6,1,66.912499990000001,147365,-147.365802000000000,7/6/2003 0:00:00,2003,1304,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
475,426,2_+14666+2770,0, , ,0,0, ,41, ,1,0,665,14,0, , ,0,105,41,4, , , , , , ,2,14,0,2,38,0, ,7,0,23,0,0,8,1126,6,1,66.912499990000001,147344,-147.344550900000000,7/6/2003 0:00:00,2003,1304,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
476,441,2_+14667+2770,0, , ,0,0, ,278, ,1,26,451,16,0, , ,0,23,141,0, , , , , , ,0,17,0,0,8,0, ,1,0,1,0,0,8,286,6,1,66.912499990000001,147323,-147.323299800000000,7/10/2003 0:00:00,2003,1240,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
477,456,2_+14668+2770,0, , ,0,0, ,531, ,9,91,258,0,0, , ,0,13,52,0, , , , , , ,0,0,0,0,7,0, ,0,0,0,0,0,8,286,6,1,66.912499990000001,147302,-147.302048600000010,7/10/2003 0:00:00,2003,1240,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
478,471,2_+14669+2770,0, , ,0,0, ,521, ,17,219,191,1,0, , ,0,0,2,0, , , , , , ,0,8,0,0,0,0, ,0,0,0,0,0,8,845,6,1,66.912499990000001,147280,-147.280797500000010,7/1/2003 0:00:00,2003,9,19,0,0,1318,Hadweenzic,2003,192474.700000000010000,6/26/2003 0:00:00,2003/06/26 00:00,0.000000000000000, , , , ,10/21/2004 0:00:00, ,1217, ,Yes,346, , ,B346, ,P00346, , ,0.000000000000000,192488.799999999990000,0,0,AFS,UYD,LIMITED,67.000000000000000,-147.300000000000010,BEAVER D-1, ,FWS,YKF,6/24/2003 0:00:00,50.000000000000000,,0.000000000000000,9/8/2003 0:00:00,9/8/2003 0:00:00,Crowning,Black Spruce,Lightning,Lightning, , , ,0.159716705000000,3.587051422000000,1,Hadweenie
