FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
2320,1211,2_+13885+3045,0, , , , , ,14, ,0,189,36,4, ,0, ,0,0, ,17,0, ,0, ,13,0,45,2,29,8,526,3, ,0,0,73,0,0,8,4888,6,1,64.620833329999996,149991,-149.991842200000010,7/4/2009 0:00:00,2009,1353,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2321,1226,2_+13886+3045,0, , , , , ,64, ,0,229,61,11, ,0, ,0,4, ,34,0, ,0, ,63,0,87,0,31,7,302,4, ,0,0,63,0,0,8,4888,6,1,64.620833329999996,149972,-149.972399400000000,7/4/2009 0:00:00,2009,1353,81,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2322,1226,2_+13886+3045,0, , , , , ,64, ,0,229,61,11, ,0, ,0,4, ,34,0, ,0, ,63,0,87,0,31,7,302,4, ,0,0,63,0,0,8,4888,6,1,64.620833329999996,149972,-149.972399400000000,7/4/2009 0:00:00,2009,1353,82,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2323,1241,2_+13887+3045,0, , , , , ,86, ,0,312,95,53, ,3, ,0,6, ,26,0, ,0, ,100,0,128,3,44,1,45,8, ,0,1,47,0,0,8,4888,6,1,64.620833329999996,149952,-149.952956500000000,7/4/2009 0:00:00,2009,1353,81,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2324,1241,2_+13887+3045,0, , , , , ,86, ,0,312,95,53, ,3, ,0,6, ,26,0, ,0, ,100,0,128,3,44,1,45,8, ,0,1,47,0,0,8,4888,6,1,64.620833329999996,149952,-149.952956500000000,7/4/2009 0:00:00,2009,1353,82,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2325,1256,2_+13888+3045,0, , , , , ,117, ,0,403,75,25, ,3, ,0,3, ,9,0, ,0, ,171,0,100,0,32,2,0,1, ,0,0,21,0,0,8,4888,6,1,64.620833329999996,149933,-149.933513699999990,7/4/2009 0:00:00,2009,1353,81,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2326,1256,2_+13888+3045,0, , , , , ,117, ,0,403,75,25, ,3, ,0,3, ,9,0, ,0, ,171,0,100,0,32,2,0,1, ,0,0,21,0,0,8,4888,6,1,64.620833329999996,149933,-149.933513699999990,7/4/2009 0:00:00,2009,1353,82,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2327,1272,2_+13889+3045,0, , , , , ,141, ,0,394,97,18, ,0, ,0,8, ,2,0, ,0, ,135,0,90,0,43,2,0,1, ,0,0,31,0,0,8,2809,6,1,64.620833329999996,149914,-149.914070799999990,7/4/2009 0:00:00,2009,1353,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2328,1289,2_+13890+3045,0, , , , , ,174, ,0,333,123,13, ,0, ,0,8, ,2,0, ,0, ,163,0,91,1,36,0,0,0, ,0,0,16,0,0,8,2809,6,1,64.620833329999996,149894,-149.894628000000010,7/4/2009 0:00:00,2009,1353,276,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2329,1289,2_+13890+3045,0, , , , , ,174, ,0,333,123,13, ,0, ,0,8, ,2,0, ,0, ,163,0,91,1,36,0,0,0, ,0,0,16,0,0,8,2809,6,1,64.620833329999996,149894,-149.894628000000010,7/4/2009 0:00:00,2009,1353,277,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2330,1289,2_+13890+3045,0, , , , , ,174, ,0,333,123,13, ,0, ,0,8, ,2,0, ,0, ,163,0,91,1,36,0,0,0, ,0,0,16,0,0,8,2809,6,1,64.620833329999996,149894,-149.894628000000010,7/4/2009 0:00:00,2009,1353,278,0,0,1534,Bear Lake,2009,3344.800000000000200,6/23/2009 0:00:00,2009/06/23 18:00,0.000000000000000, , , , ,6/25/2009 0:00:00,Perimeter Supplied by Gordon Warum DNR.,32506,No,Yes,302, , ,EZL3,911302,PNEZL3, , ,0.000000000000000,5030.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.800000000000010, , ,STA,REFU,6/19/2009 0:00:00,1.000000000000000,,4128.000000000000000,,7/6/2009 0:00:00, , ,Lightning,Lightning, , , ,0.002538909000000,0.427462397000000,1,MintoFlatsS
2331,1306,2_+13891+3045,0, , , , , ,125, ,0,326,108,3, ,0, ,0,4, ,0,0, ,0, ,125,0,139,1,48,1,0,0, ,0,0,80,0,0,8,2809,6,1,64.620833329999996,149875,-149.875185100000010,7/4/2009 0:00:00,2009,1353,276,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2332,1306,2_+13891+3045,0, , , , , ,125, ,0,326,108,3, ,0, ,0,4, ,0,0, ,0, ,125,0,139,1,48,1,0,0, ,0,0,80,0,0,8,2809,6,1,64.620833329999996,149875,-149.875185100000010,7/4/2009 0:00:00,2009,1353,277,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2333,1306,2_+13891+3045,0, , , , , ,125, ,0,326,108,3, ,0, ,0,4, ,0,0, ,0, ,125,0,139,1,48,1,0,0, ,0,0,80,0,0,8,2809,6,1,64.620833329999996,149875,-149.875185100000010,7/4/2009 0:00:00,2009,1353,278,0,0,1534,Bear Lake,2009,3344.800000000000200,6/23/2009 0:00:00,2009/06/23 18:00,0.000000000000000, , , , ,6/25/2009 0:00:00,Perimeter Supplied by Gordon Warum DNR.,32506,No,Yes,302, , ,EZL3,911302,PNEZL3, , ,0.000000000000000,5030.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.800000000000010, , ,STA,REFU,6/19/2009 0:00:00,1.000000000000000,,4128.000000000000000,,7/6/2009 0:00:00, , ,Lightning,Lightning, , , ,0.002538909000000,0.427462397000000,1,MintoFlatsS
2334,1322,2_+13892+3045,0, , , , , ,141, ,0,241,111,32, ,0, ,0,7, ,0,0, ,0, ,79,0,239,3,30,0,0,0, ,0,0,78,0,0,9,4759,6,1,64.620833329999996,149855,-149.855742300000000,6/22/2009 0:00:00,2009,1006,81,0,0,470,NENANA W-30,1958,8774.299999999999300,11/1/1958 0:00:00,1958/11/01 14:00,0.000000000000000, , , , ,9/25/2007 0:00:00,Fire perimeter imported from fire history.,27407,No,Yes, , , ,116, , , , ,0.000000000000000,9000.000000000000000,0,0, ,FAI, ,65.000000000000000,-149.900000000000010, , , , ,7/11/1958 0:00:00,0.000000000000000,,0.000000000000000,,8/6/1958 0:00:00, , , ,LIGHTNING, , , ,0.006652904000000,0.449254083000000,1,MintoFlatsS
2335,1322,2_+13892+3045,0, , , , , ,141, ,0,241,111,32, ,0, ,0,7, ,0,0, ,0, ,79,0,239,3,30,0,0,0, ,0,0,78,0,0,9,4759,6,1,64.620833329999996,149855,-149.855742300000000,6/22/2009 0:00:00,2009,1006,82,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2336,1337,2_+13893+3045,0, , , , , ,87, ,0,240,131,42, ,0, ,0,10, ,3,0, ,0, ,67,0,268,1,22,12,0,2, ,0,0,77,0,0,9,875,6,1,64.620833329999996,149836,-149.836299400000000,6/22/2009 0:00:00,2009,642,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2337,1352,2_+13894+3045,0, , , , , ,48, ,0,140,138,147, ,1, ,0,1, ,0,0, ,0, ,74,0,297,8,14,9,0,0, ,0,0,84,0,0,8,47,6,1,64.620833329999996,149816,-149.816856599999990,7/6/2009 0:00:00,2009,777,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2338,1363,2_+13895+3045,0, , , , , ,69, ,0,221,210,101, ,0, ,0,3, ,0,0, ,0, ,18,0,246,3,11,8,0,0, ,0,0,69,0,0,8,132,6,1,64.620833329999996,149797,-149.797413699999990,7/6/2009 0:00:00,2009,778,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2339,1376,2_+13896+3045,0, , , , , ,108, ,0,148,299,94, ,0, ,0,1, ,1,0, ,0, ,22,0,200,3,21,36,0,0, ,0,0,28,0,0,9,3683,6,1,64.620833329999996,149777,-149.777970900000010,6/22/2009 0:00:00,2009,1304,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2340,1390,2_+13897+3045,0, , , , , ,163, ,0,70,305,149, ,2, ,0,0, ,0,0, ,0, ,76,0,121,10,11,35,0,0, ,0,0,18,0,0,9,3683,6,1,64.620833329999996,149758,-149.758528100000010,6/22/2009 0:00:00,2009,1304,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2341,1404,2_+13898+3045,0, , , , , ,108, ,0,110,553,88, ,0, ,0,0, ,0,0, ,0, ,12,0,6,50,4,5,0,0, ,0,0,23,0,0,9,3683,6,1,64.620833329999996,149739,-149.739085200000010,6/22/2009 0:00:00,2009,1304,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2342,1467,2_+13903+3045,0, , , , , ,0, ,0,42,870,14, ,0, ,0,0, ,0,0, ,0, ,0,0,0,34,0,0,0,0, ,0,0,0,0,0,9,1346,6,1,64.620833329999996,149641,-149.641871000000010,7/4/2009 0:00:00,2009,1329,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2343,1476,2_+13904+3045,0, , , , , ,0, ,0,45,875,8, ,0, ,0,0, ,0,0, ,0, ,0,0,0,33,0,0,0,0, ,0,0,0,0,0,9,1346,6,1,64.620833329999996,149622,-149.622428100000010,7/4/2009 0:00:00,2009,1329,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2344,1487,2_+13905+3045,0, , , , , ,34, ,0,32,803,3, ,0, ,0,0, ,0,0, ,0, ,0,0,1,86,0,0,0,0, ,0,0,1,0,0,9,1346,6,1,64.620833329999996,149602,-149.602985300000000,7/4/2009 0:00:00,2009,1329,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2345,1514,2_+13907+3045,0, , , , , ,15, ,0,6,659,12, ,0, ,0,0, ,0,0, ,0, ,0,0,127,140,0,0,0,0, ,0,0,0,0,0,8,531,6,1,64.620833329999996,149564,-149.564099599999990,7/5/2009 0:00:00,2009,1202,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2346,1529,2_+13908+3045,0, , , , , ,28, ,0,2,533,2, ,0, ,0,0, ,0,0, ,0, ,0,0,142,249,0,0,0,1, ,0,0,2,0,0,8,1519,6,1,64.620833329999996,149544,-149.544656699999990,7/6/2009 0:00:00,2009,65,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2347,1544,2_+13909+3045,0, , , , , ,33, ,0,14,771,8, ,0, ,0,0, ,0,0, ,0, ,0,0,9,119,0,0,0,0, ,0,0,7,0,0,8,1519,6,1,64.620833329999996,149525,-149.525213900000010,7/6/2009 0:00:00,2009,65,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2348,1560,2_+13910+3045,0, , , , , ,0, ,0,10,720,73, ,0, ,0,2, ,0,0, ,0, ,0,0,12,135,2,2,0,0, ,0,0,4,0,0,9,2784,6,1,64.620833329999996,149505,-149.505771000000010,7/5/2009 0:00:00,2009,1203,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2349,1576,2_+13911+3045,0, , , , , ,0, ,0,13,765,42, ,0, ,0,0, ,0,0, ,0, ,0,0,5,125,0,0,0,0, ,0,0,10,0,0,9,733,6,1,64.620833329999996,149486,-149.486328200000000,7/7/2009 0:00:00,2009,243,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2350,1591,2_+13912+3045,0, , , , , ,0, ,0,1,602,102, ,0, ,0,0, ,0,0, ,0, ,0,0,11,242,0,0,0,0, ,0,0,2,0,0,8,449,6,1,64.620833329999996,149466,-149.466885400000000,7/7/2009 0:00:00,2009,244,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2351,1606,2_+13913+3045,0, , , , , ,0, ,0,0,437,227, ,0, ,0,0, ,0,0, ,0, ,0,0,8,289,0,0,0,0, ,0,0,0,0,0,9,5539,6,1,64.620833329999996,149447,-149.447442499999990,7/6/2009 0:00:00,2009,1334,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
2352,1620,2_+13914+3045,0, , , , , ,0, ,0,7,472,261, ,1, ,0,0, ,0,0, ,0, ,0,0,4,213,0,0,0,0, ,0,0,1,0,0,9,5539,6,1,64.620833329999996,149427,-149.427999699999990,7/6/2009 0:00:00,2009,1334,22,0,0,1518,Minto Flats South,2009,534911.000000000000000,8/12/2009 0:00:00,2009/08/12 23:45,534911.000000000000000,GIS, , , ,8/13/2009 0:00:00,Provided by IMT,32519,No,Yes,320, ,Railbelt Complex,E03X,911320,PNE03X, , ,0.000000000000000,517078.000000000000000,0,0,DOF,FAS,LIMITED,65.000000000000000,-149.500000000000000, , ,STA,REFU,6/21/2009 0:00:00,0.000000000000000,,0.000000000000000,,9/14/2009 0:00:00, , ,Lightning,Lightning, , , ,0.405256420000000,4.534903313000000,1,MintoFlatsS
