FID,FID_mxd14a,index,class11,class12,class21,class2197,class22,class23,class2600,class2601,class2602,class2603,class2604,class2605,class2606,class2607,class2608,class2609,class2610,class2611,class2612,class2631,class2633,class2634,class2635,class2636,class2740,class2745,class2751,class2753,class2757,class2763,class2773,class2776,class2777,class2782,class2786,class2793,class31,FireMask,MaxFRP,QA,count,latitude,longID,longitude,newdate,year,sample,FID_inters,FID_StudyF,Id,FID_firePe,FireName,FireYear,CalcAcres,PerimDate,PerimTime,AgencyAcre,Method,Source,SrcMethod,SrcClass,EditDate,Comments,FIREID,Final,LATESTPERI,Record_,FalseAlarm,Complex,AFSFire_,DOFFire_,USFSFire_,AddFire_,Prescribed,EstCost,EstAcres,StrThreat,StrBurned,MgmID,MgmOffId,MgmOption,Latitude_1,Longitud_1,MapName,NearestWX,OriginOwn,OriginUnit,DiscDate,DiscSize,IADate,IASize,CntrlDate,OutDate,InitBehave,PrimFuel,GenCause,SpecCause,Slope,Aspect,Elevation,AREA,LEN,junk,Region
3717,2692,2_+14660+2765,0, , ,0, , ,89, ,0,10,294,25,0, ,0,0,6,0,203,0, ,0,0,0,0,159,57,0,0,49,0,0,1,0,65,0,0,8,209,6,1,66.954166659999999,147724,-147.724110300000010,8/22/2005 0:00:00,2005,222,186,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3718,2452,2_+14633+2764,0, , ,0, , ,259, ,27,123,322,52,0, ,0,0,100,0, ,0, ,0,0,0,0,7,19,0,16,31,0,0,1,0,2,0,0,9,1710,2,1,66.962499989999998,148349,-148.349590799999990,8/19/2005 0:00:00,2005,1306,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3719,2470,2_+14634+2764,0, , ,0, , ,430, ,18,24,184,53,0, ,0,0,117,0, ,0, ,0,0,0,0,31,19,0,2,83,0,0, ,0,0,0,0,9,1710,2,1,66.962499989999998,148328,-148.328296099999990,8/19/2005 0:00:00,2005,1306,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3720,2488,2_+14635+2764,0, , ,0, , ,634, ,5,8,66,77,0, ,0,0,154,0,1,0, ,0,0,0,0,10,1,0,0,1,0,0, ,0,3,0,0,9,748,6,1,66.962499989999998,148307,-148.307001399999990,8/16/2005 0:00:00,2005,496,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3721,2505,2_+14636+2764,0, , ,0, , ,296, ,3,24,249,68,0, ,0,0,88,0,9,0, ,0,0,0,0,21,15,0,6,174,0,0,1,0,7,0,0,8,961,6,1,66.962499989999998,148285,-148.285706699999990,8/18/2005 0:00:00,2005,1178,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3722,2521,2_+14637+2764,0, , ,0, , ,246, ,1,47,504,57,0, ,0,0,14,0,8,0, ,0,0,0,0,0,25,0,10,43,0,0, ,0,8,0,0,8,961,6,1,66.962499989999998,148264,-148.264411999999990,8/18/2005 0:00:00,2005,386,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3723,2538,2_+14638+2764,0, , ,0, , ,396, ,0,45,379,31,0, ,0,0,9,0,1,0, ,0,0,0,0,1,14,0,43,42,0,0, ,0,0,0,0,8,961,6,1,66.962499989999998,148243,-148.243117299999990,8/18/2005 0:00:00,2005,387,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3724,2554,2_+14639+2764,0, , ,0, , ,449, ,1,44,327,46,0, ,0,0,5,0, ,0, ,0,0,0,0,2,0,0,9,74,0,0, ,0,1,0,0,9,978,6,1,66.962499989999998,148221,-148.221822600000000,8/18/2005 0:00:00,2005,1179,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3725,2570,2_+14640+2764,0, , ,0, , ,564, ,1,56,233,58,0, ,0,0,12,0,1,0, ,0,0,0,0,0,2,0,12,22,0,0, ,0,0,0,0,8,108,6,1,66.962499989999998,148200,-148.200527900000000,8/20/2005 0:00:00,2005,292,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3726,2585,2_+14641+2764,0, , ,0, , ,343, ,0,149,98,100,0, ,0,0,163,0, ,0, ,0,0,0,0,3,8,0,24,57,0,0,1,0,16,0,0,8,108,6,1,66.962499989999998,148179,-148.179233200000000,8/20/2005 0:00:00,2005,292,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3727,2599,2_+14642+2764,0, , ,0, , ,193, ,2,268,86,206,0, ,0,0,147,0, ,0, ,0,0,0,0,0,7,0,29,11,0,0,1,0,8,0,0,9,169,2,1,66.962499989999998,148157,-148.157938400000010,8/21/2005 0:00:00,2005,899,199,0,0,1450,WBQ NW 30,1988,33371.699999999997000,11/1/1988 0:00:00,1988/11/01 14:00,0.000000000000000, , , , ,4/20/2007 0:00:00,Fire perimeter imported from fire history.,25162, ,Yes, , , ,A256,832114, , , ,0.000000000000000,35500.000000000000000,0,0, ,UYK,LIMITED,67.000000000000000,-148.099999999999990, , ,FWS,YKE,7/14/1988 0:00:00,0.000000000000000,,0.000000000000000,,10/1/1988 0:00:00, , , ,LIGHTNING, , , ,0.027718339000000,0.841437642000000,1,NelsonMtn
3728,2599,2_+14642+2764,0, , ,0, , ,193, ,2,268,86,206,0, ,0,0,147,0, ,0, ,0,0,0,0,0,7,0,29,11,0,0,1,0,8,0,0,9,169,2,1,66.962499989999998,148157,-148.157938400000010,8/21/2005 0:00:00,2005,899,200,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3729,2614,2_+14643+2764,0, , ,0, , ,58, ,0,204,89,223,0, ,0,0,253,0, ,0, ,0,0,0,0,0,27,0,52,16,0,0,7,0,31,0,0,9,2386,2,1,66.962499989999998,148136,-148.136643700000010,8/17/2005 0:00:00,2005,26,306,0,0,845,Venetie,1950,600995.699999999950000,11/1/1950 0:00:00,1950/11/01 14:00,0.000000000000000, ,Digitized,Image, ,11/6/2008 0:00:00,Perimeter partially modified from 1999 Landsat image P69 R13.,27656,No,Yes, , , ,70, , , , ,0.000000000000000,295800.000000000000000,0,0, ,FAI, ,67.000000000000000,-146.500000000000000, , , , ,5/24/1950 0:00:00,0.000000000000000,,0.000000000000000,,9/28/1950 0:00:00, , , ,Lightning, , , ,0.501934372000000,15.899458051000000,1,NelsonMtn
3730,2614,2_+14643+2764,0, , ,0, , ,58, ,0,204,89,223,0, ,0,0,253,0, ,0, ,0,0,0,0,0,27,0,52,16,0,0,7,0,31,0,0,9,2386,2,1,66.962499989999998,148136,-148.136643700000010,8/17/2005 0:00:00,2005,26,307,0,0,1450,WBQ NW 30,1988,33371.699999999997000,11/1/1988 0:00:00,1988/11/01 14:00,0.000000000000000, , , , ,4/20/2007 0:00:00,Fire perimeter imported from fire history.,25162, ,Yes, , , ,A256,832114, , , ,0.000000000000000,35500.000000000000000,0,0, ,UYK,LIMITED,67.000000000000000,-148.099999999999990, , ,FWS,YKE,7/14/1988 0:00:00,0.000000000000000,,0.000000000000000,,10/1/1988 0:00:00, , , ,LIGHTNING, , , ,0.027718339000000,0.841437642000000,1,NelsonMtn
3731,2614,2_+14643+2764,0, , ,0, , ,58, ,0,204,89,223,0, ,0,0,253,0, ,0, ,0,0,0,0,0,27,0,52,16,0,0,7,0,31,0,0,9,2386,2,1,66.962499989999998,148136,-148.136643700000010,8/17/2005 0:00:00,2005,26,308,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3732,2627,2_+14644+2764,0, , ,0, , ,150, ,5,173,95,201,0, ,0,0,159,0, ,0, ,0,0,0,0,0,9,0,120,25,0,0,10,0,15,0,0,9,1857,2,1,66.962499989999998,148115,-148.115349000000010,8/17/2005 0:00:00,2005,26,306,0,0,845,Venetie,1950,600995.699999999950000,11/1/1950 0:00:00,1950/11/01 14:00,0.000000000000000, ,Digitized,Image, ,11/6/2008 0:00:00,Perimeter partially modified from 1999 Landsat image P69 R13.,27656,No,Yes, , , ,70, , , , ,0.000000000000000,295800.000000000000000,0,0, ,FAI, ,67.000000000000000,-146.500000000000000, , , , ,5/24/1950 0:00:00,0.000000000000000,,0.000000000000000,,9/28/1950 0:00:00, , , ,Lightning, , , ,0.501934372000000,15.899458051000000,1,NelsonMtn
3733,2627,2_+14644+2764,0, , ,0, , ,150, ,5,173,95,201,0, ,0,0,159,0, ,0, ,0,0,0,0,0,9,0,120,25,0,0,10,0,15,0,0,9,1857,2,1,66.962499989999998,148115,-148.115349000000010,8/17/2005 0:00:00,2005,26,307,0,0,1450,WBQ NW 30,1988,33371.699999999997000,11/1/1988 0:00:00,1988/11/01 14:00,0.000000000000000, , , , ,4/20/2007 0:00:00,Fire perimeter imported from fire history.,25162, ,Yes, , , ,A256,832114, , , ,0.000000000000000,35500.000000000000000,0,0, ,UYK,LIMITED,67.000000000000000,-148.099999999999990, , ,FWS,YKE,7/14/1988 0:00:00,0.000000000000000,,0.000000000000000,,10/1/1988 0:00:00, , , ,LIGHTNING, , , ,0.027718339000000,0.841437642000000,1,NelsonMtn
3734,2627,2_+14644+2764,0, , ,0, , ,150, ,5,173,95,201,0, ,0,0,159,0, ,0, ,0,0,0,0,0,9,0,120,25,0,0,10,0,15,0,0,9,1857,2,1,66.962499989999998,148115,-148.115349000000010,8/17/2005 0:00:00,2005,26,308,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3735,2418,2_+14631+2763,0, , ,0, , ,611, ,3,153,129,49,0, ,0,0,3,0, ,0, ,0,0,0,0,8,0,0,0,0,0,0, ,1,2,0,0,8,378,2,1,66.970833330000005,148442,-148.442952600000010,8/23/2005 0:00:00,2005,1004,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3736,2434,2_+14632+2763,0, , ,0, , ,346, ,6,48,430,23,0, ,0,1,1,0, ,0, ,0,0,0,0,14,25,0,4,59,0,0, ,2,1,0,0,9,626,2,1,66.970833330000005,148421,-148.421650599999990,8/23/2005 0:00:00,2005,1003,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3737,2451,2_+14633+2763,0, , ,0, , ,147, ,6,58,540,60,0, ,0,0,5,0, ,0, ,0,0,0,0,14,40,0,23,57,0,0, ,7,5,0,0,9,624,2,1,66.970833330000005,148400,-148.400348600000000,8/22/2005 0:00:00,2005,995,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3738,2469,2_+14634+2763,0, , ,0, , ,253, ,25,75,475,32,0, ,0,0,28,0, ,0, ,0,0,0,0,7,10,0,9,40,0,0,1,0,3,0,0,8,424,6,1,66.970833330000005,148379,-148.379046600000010,8/22/2005 0:00:00,2005,1174,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3739,2487,2_+14635+2763,0, , ,0, , ,367, ,21,34,185,91,0, ,0,0,223,0, ,0, ,0,0,0,0,3,4,0,3,28,0,0,1,0,3,0,0,9,596,6,1,66.970833330000005,148357,-148.357744599999990,8/20/2005 0:00:00,2005,287,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3740,2504,2_+14636+2763,0, , ,0, , ,257, ,101,7,38,260,0, ,0,0,272,0, ,0, ,0,0,0,0,2,2,0,1,1,0,0, ,0,17,0,0,8,200,6,1,66.970833330000005,148336,-148.336442600000000,8/20/2005 0:00:00,2005,288,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3741,2520,2_+14637+2763,0, , ,0, , ,409, ,30,18,72,195,0, ,0,0,115,0, ,0, ,0,0,0,0,22,75,0,1,16,0,0,2,0,4,0,0,8,200,6,1,66.970833330000005,148315,-148.315140600000010,8/20/2005 0:00:00,2005,288,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3742,2537,2_+14638+2763,0, , ,0, , ,370, ,11,37,299,132,0, ,0,0,68,0, ,0, ,0,0,0,0,2,22,0,3,15,0,0,2,0,1,0,0,8,134,6,1,66.970833330000005,148293,-148.293838700000010,8/20/2005 0:00:00,2005,289,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3743,2553,2_+14639+2763,0, , ,0, , ,396, ,0,89,337,58,0, ,0,0,45,0, ,0, ,0,0,0,0,0,3,0,10,21,0,0,1,0,2,0,0,8,961,6,1,66.970833330000005,148272,-148.272536699999990,8/18/2005 0:00:00,2005,386,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3744,2569,2_+14640+2763,0, , ,0, , ,354, ,0,104,350,34,0, ,0,0,11,0, ,0, ,0,0,0,0,1,6,0,1,99,0,0, ,0,0,0,0,9,1773,2,1,66.970833330000005,148251,-148.251234700000000,8/19/2005 0:00:00,2005,1306,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3745,2584,2_+14641+2763,0, , ,0, , ,359, ,0,182,229,50,0, ,0,0,85,0, ,0, ,0,0,0,0,1,8,0,0,45,0,0, ,0,2,0,0,9,1502,2,1,66.970833330000005,148229,-148.229932700000010,8/19/2005 0:00:00,2005,1305,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3746,2598,2_+14642+2763,0, , ,0, , ,454, ,2,122,67,126,0, ,0,0,127,0, ,0, ,0,0,0,0,1,9,0,3,45,0,0,2,0,5,0,0,8,543,2,1,66.970833330000005,148208,-148.208630699999990,8/21/2005 0:00:00,2005,900,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3747,2613,2_+14643+2763,0, , ,0, , ,633, ,1,73,60,131,0, ,0,0,41,0, ,0, ,0,0,0,0,0,2,0,0,15,0,0, ,0,1,0,0,9,560,2,1,66.970833330000005,148187,-148.187328699999990,8/21/2005 0:00:00,2005,899,23,0,0,1536,Nelson Mountain,2005,242687.899999999990000,9/8/2005 0:00:00,2005/09/08 14:00,0.000000000000000, , , , ,9/13/2007 0:00:00,Zone aerial reconn 09/08/05,2569, ,Yes,219, , ,BT8K, , , , ,0.000000000000000,244599.700000000010000,0,0,AFS,UYD,LIMITED,67.000000000000000,-148.099999999999990,Beaver C-3, ,FWS,YFR,6/13/2005 0:00:00,0.000000000000000,,0.000000000000000,9/26/2005 0:00:00,9/26/2005 0:00:00,Creeping, ,Lightning,Lightning, , , ,0.200555192000000,4.500456570000000,1,NelsonMtn
3748,2626,2_+14644+2763,0, , ,0, , ,501, ,0,182,54,199,0, ,0,0,23,0, ,0, ,0,0,0,0,0,0,0,0,0,0,0, ,0,3,0,0,9,560,2,1,66.970833330000005,148166,-148.166026700000000,8/21/2005 0:00:00,2005,899,199,0,0,1450,WBQ NW 30,1988,33371.699999999997000,11/1/1988 0:00:00,1988/11/01 14:00,0.000000000000000, , , , ,4/20/2007 0:00:00,Fire perimeter imported from fire history.,25162, ,Yes, , , ,A256,832114, , , ,0.000000000000000,35500.000000000000000,0,0, ,UYK,LIMITED,67.000000000000000,-148.099999999999990, , ,FWS,YKE,7/14/1988 0:00:00,0.000000000000000,,0.000000000000000,,10/1/1988 0:00:00, , , ,LIGHTNING, , , ,0.027718339000000,0.841437642000000,1,NelsonMtn
